Feature ID	Taxon	Confidence
44f2bb21a1c317f2000a1a51f68c3aa8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.9980021014125147
44fb6369ef86ca7cfa4f313c58d71460	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas	0.9656012105076438
450304de2a88ba803f0ec50426ef1c39	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__C0119;f__C0119;g__C0119;s__uncultured_Chloroflexi	0.994659959186171
4503a042d9949284b2a89841817b672e	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__bacterium_Ellin6517	0.9768145676731503
450baa4f0855dda8694a40302f9bbb30	d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96;f__KD4-96;g__KD4-96;s__uncultured_bacterium	0.936953042112193
450d695a78a0823722695eb0ea8fed07	d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10	0.7614825423369784
45109076b001baacd860f53c112225d2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Solibacterales;f__Solibacteraceae;g__Candidatus_Solibacter;s__uncultured_bacterium	0.818694238141141
4518c2b2ea81e609eaffc69864e453e3	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7;f__Subgroup_7;g__Subgroup_7	0.9934385123985979
451b6a2641b97e1331af45842431d6b1	d__Bacteria;p__Desulfobacterota;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__uncultured_proteobacterium	0.8978471006335561
451ebc95b87c882d04b299a8232cd0db	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__C0119;f__C0119;g__C0119	0.9991124967565463
45225a2053aaf9b3eb172b3816667de6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__CCD24;f__CCD24;g__CCD24	0.9469387471673198
452c22f0f511ee7888dc0d12402db3c1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Puia	0.7785972484251481
45307585b1255858ceff4ed3ba9f4d08	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter	0.9964566879974814
45371eef52d82caeb05384db958af2c1	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__uncultured_bacterium	0.738094116599021
453933677d23e6dceb2fed3419d6e482	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales	0.928331938665484
453dd2cbbe306ce576ebaf28a66cc5ef	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium-Methylorubrum;s__Methylobacterium_adhaesivum	0.9893376109953886
45459b3f7e4140def66765b021eaeaab	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__A4b	0.959473907094172
454733c42cbf8b8014cf9b91e1bbe6ab	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__11-24;f__11-24;g__11-24	0.9999644278404006
454978d66767c3927d886ef2be9ecf5c	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14	0.9970809516834553
454a633321c75d764fff99a4dc99bcb5	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__JG30-KF-CM66;f__JG30-KF-CM66;g__JG30-KF-CM66;s__metagenome	0.9482174469840655
454d14b777d03a90d41eae4acb72147b	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__S0134_terrestrial_group;f__S0134_terrestrial_group;g__S0134_terrestrial_group;s__uncultured_soil	0.7829994339290435
4550ccdf1b6e3c4674d33af5ba9097c2	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__metagenome	0.8062454363496853
45579e0043736785a8232954cc8f653e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.99838140696084
456083ce1f50a3d86de4e4259a82f7d5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas	0.8452403641652328
4562556601386eb36085d8954fe9bde2	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Demequinaceae;g__Demequina;s__uncultured_bacterium	0.9729479867676364
4564394972e97a7b3852dee9bb8b0bf0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__Methylacidiphilaceae;g__uncultured;s__metagenome	0.7314247063582752
4564d24a03935769ab4bc938694df4af	d__Bacteria;p__Armatimonadota;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium	0.7320076947711471
456ab34f69abe07bf55bfa7c93d144ed	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured	0.9137874948890377
456d0c51d13f260bff9d74c478710333	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium	0.7284867465037672
456d54f3ae0d7feff5033c2aca229bf6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__mle1-7;s__uncultured_Burkholderiales	0.8373888380505982
456d804842f0aa6b0001b698855be73b	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__uncultured;g__uncultured;s__uncultured_forest	0.9747960746423812
456da7f3007338f6320a89e206b2709b	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__uncultured;s__uncultured_bacterium	0.998220078587946
4572c47a7f9578b15a3b7d9f21d57dd8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales	0.9254586917366967
457ae51be3f7cdeb9987beb557fda39a	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__bacterium_Ellin6537	0.7877744407350915
45839860838419731f62ffd8b15c0d8c	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae	0.9806558354973347
4584eb3262151d4c72d7fdd2ac69f1ea	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__uncultured;s__uncultured_bacterium	0.7046208417644984
45857d5b9055bd7a4e6bc922166a55cc	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae	0.9999260065109105
458923266f25771f86b7c720f187f0df	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__uncultured_soil	0.9511704085123351
4594e2bd6e040691c7c03b38790ead69	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Ohtaekwangia;s__uncultured_bacterium	0.71175162989071
459b8f0e76b25e75a9d83c267e90e22d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9999863819849459
459ef0ad0ef0b71301cfc558be9d55b3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__A21b;g__A21b	0.9970165065230148
45a9db7894d9acd043cc6887e167f6b4	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata	0.9985880194650865
45bd57b09ed68b5765d0e397aa6e5446	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__metagenome	0.8318446277973316
45c34c37608a1f3c22ecac026601de73	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Opitutus	0.8977257298589785
45c494cfa046e52dff28c6c5af76a7a3	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__uncultured_bacterium	0.991813753574778
45c6dc70f66f4cb04ae28389ac31aa9d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas_flava	0.8063999549599516
45c810fe32fcaea0eb80dc0c6e171dae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured	0.9916149567399298
45cccbc095d088c12fc072755bf544c0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__Oryza_barthii	0.9880943722410113
45d1fe9fe11e41900f3fda8c06733444	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__metagenome	0.7237670659606521
45d594b03fe59270afcebe648353a3b6	d__Bacteria;p__Acidobacteriota;c__Subgroup_5;o__Subgroup_5;f__Subgroup_5;g__Subgroup_5;s__uncultured_bacterium	0.9996802481050232
45d96d456aec7fff229584571ca71e45	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium	0.99876233803475
45e76da85747ddf8d1c9bbdcae91b6b6	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__uncultured	0.905688298820359
45f335ee0423d49fb1db8a0253615e71	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinocorallia;s__Actinocorallia_sp.	0.806854889036436
45f3f78ab1ff950f89d41d5fa4c5f6d0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__uncultured_bacterium	0.9374061421279911
46014dd4c5d29d3dd1154cf8f7df43dd	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__A4b;s__uncultured_Caldilineales	0.8998711372321638
46056b92ca0bb0e7926550fb216dcaba	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Lineage_IV;f__Lineage_IV;g__Lineage_IV;s__uncultured_bacterium	0.7303049501164729
460a61e76d6e985c4cbe194ebbf39789	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__uncultured_bacterium	0.8878274375584828
460f46a46b2c32b2431528c9d202c059	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.9998278649128511
4615eccdc930127719020f1514b041ea	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__uncultured_bacterium	0.8548803756076908
46172eca9518b1b8932cbf686a6ef80a	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45	0.9723310000863086
4617e4010df535119eb40625440d5658	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__uncultured_bacterium	0.8482652535369622
461a9cc16179d4b1dc4975bc2c1063ae	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__uncultured_bacterium	0.9400895190534218
461f5a9d04a239e29fd292fcbe23c747	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__uncultured;s__metagenome	0.7735017252424321
4627118088c1f1a24fcf0455ef7e5b0a	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Pajaroellobacter;s__uncultured_bacterium	0.7708695514836669
4627854c3bccdb670e58f0547398eeef	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus_sp.	0.9699909848672174
462796636542996bc62629b8d56e6fd3	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__uncultured;s__uncultured_bacterium	0.9913066469945747
462a0f9a16f2518413ca63c1dd2ebc84	d__Bacteria	0.9996074370057171
462c237c2ddd9409ea9e277907669c3e	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Acidothermaceae;g__Acidothermus;s__uncultured_bacterium	0.942714271558841
462c6c4d5d7cbbb9b51cc4425835d546	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Azospirillum	0.770677041989198
462dee89e8734968ef132dc949f94adb	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia;o__Entotheonellales;f__Entotheonellaceae;g__Entotheonellaceae;s__uncultured_bacterium	0.9480878107179117
4636ff2a540cb5128f9d5f6c36f81610	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__uncultured;g__uncultured	0.9953075947133406
463978dd4057e970a1b9f52d5067e0a3	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	0.9999900073338539
463d41ab858335ad0bcd6cda3879117b	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter	0.9996668086376921
46421cf0bc87bf644b0ecbc1f13ec67a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.9409095019812644
4644d288468b3f4521d4db423e0cde44	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	0.999623462482336
4649c625f023a38e4cb4b15627ff002a	d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10	0.8964794190943749
464a52deb6e8c4e2b57d980a8d18f04c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;s__uncultured_bacterium	0.8288081696892264
464ada7ba35b6dee0930764a27f7320e	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__bacterium_Ellin506	0.7998657474784124
464beb985df4431f1abae8cc61f91335	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__uncultured_bacterium	0.9695163184097303
464dff6c768934a4f8d126215a207796	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__uncultured;g__uncultured;s__uncultured_bacterium	0.9969966403881121
465176d3e9a423983675cf13d1072987	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__uncultured_bacterium	0.7581311226163762
4651907c9231c55e8e66bc43cc011f6c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.9544850814424686
465370e309f8859f39f08dc408a924a8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Acidibacter	0.9993163184046
46563e600f01deccc4068e6e6618f387	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__uncultured_actinobacterium	0.723997111521322
4656c36e9b6debe320afee88777a8979	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__uncultured;g__uncultured;s__metagenome	0.9933327435390282
4657f540bc4a4920fd142eddf7e7face	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__uncultured;s__uncultured_bacterium	0.9430386070883511
465a3ffd3fb20774dc12f761acb0bd13	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Zavarzinella;s__uncultured_Zavarzinella	0.9801785016819673
465dadbdd25d087ab8a9bb0c0499d4fe	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__uncultured;s__uncultured_bacterium	0.8059918881025756
465dbb86670821e8b85f604b110a76ea	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__uncultured_bacterium	0.9745378597383898
465fb52d2a2e1856efb0c35f895669d1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__uncultured_bacterium	0.93557236852938
465ff6d9201aba94ae769093a4ca7453	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group;g__WD2101_soil_group;s__uncultured_bacterium	0.9382079395158269
46607d3ff586bd93c5aebc4098d09923	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Sporocytophaga;s__uncultured_bacterium	0.9419505072107369
4660b82f36f7f2a5056d6bbdb222caae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter	0.9958884897893232
466759a48ca4191d7e24ca4b8b046c07	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__uncultured;s__uncultured_bacterium	0.738164537476843
46684f2010295f3901559cdce2226ea0	d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108;f__MB-A2-108;g__MB-A2-108	0.9892042251960634
466e4459a59ae15fbd35121d38c07b39	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae_(Subgroup_1);g__Granulicella	0.7891390521635887
46713854329c8392c50e74b5e1885033	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae	0.9996904579660603
4674c040c6644b374401e232297d1e87	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group;g__WD2101_soil_group;s__uncultured_bacterium	0.851584647228079
4674da7d08cef3a4cb41aab68964097c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__Fusarium_circinatum	0.9940668890822176
4678655fd465b250fba9c9fb94ed148d	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__uncultured_bacterium	0.9061989890690106
467b3676676416fb0b9679f22d66ac4f	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__RBG-13-54-9;g__RBG-13-54-9;s__uncultured_sludge	0.7742415755899127
467b6a9ea31406195e6b0e6561bed0db	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__uncultured	0.9999993088194893
46803411bea4326e00bd53750d8a3bad	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__uncultured_bacterium	0.7293845819077703
4682c740a6c5bccfa1c3e94e5e0698ff	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae	0.9999953166954549
46864a6aa122ecb439eb59a3c0542ee6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__uncultured;s__uncultured_bacterium	0.8744175030174447
469168af76d1cb3644e520494984d89c	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter	0.9993758422175867
469cf7fb914c5695087eb50779d0d582	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__AKYH767;g__AKYH767	0.9976815032632206
46a7ecdcd65935be2cbf8353a00b1ffb	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.9995833633352232
46a892624b260813213a7bb98c68a296	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast	0.9999999992523713
46aaf3735d747a329482df089438b2b8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	0.9999925619227453
46ac25fe603e8172069cdde76caf5e43	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.9779795883820324
46b08c446409e5dd23929cba204e7e0d	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus	0.9988969707706712
46b10cbda4db248d05d5a580dd6800c8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium_taklimakanense	0.9782988694458843
46b1f15b1b2b4dfe36565fff2bc85f1e	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__S0134_terrestrial_group;f__S0134_terrestrial_group;g__S0134_terrestrial_group;s__uncultured_bacterium	0.8899370218454844
46b45014b87d619355f3dadfcfa7ffa3	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__uncultured_bacterium	0.9864877680815518
46b5567f27b130e76995e50bb9a2fc65	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__Fimbriimonadaceae	0.9989426125848758
46b65762c3c45963014a14c2a402057f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__SWB02	0.9967516642907958
46b7151b788ebc79f1604b727b68de99	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.999776364180754
46b79a1900367d938d183ab8ee2d348c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured	0.7791029405487603
46ba25b71110cd88402347b9f2ec70d7	d__Bacteria	0.9987912292092769
46bab3129bfca93dcd55a73a291c15ed	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter	0.9998557299621491
46bd431314d551a4394037b4b0e5f9da	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__uncultured_bacterium	0.9892527669388265
46be7a633d8130b2a3974cfc40e7164b	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SBR1031;g__SBR1031	0.7015594218437788
46c099b67240313d14d04331100d0035	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__Oryza_barthii	0.9245181364389007
46c22ac947851b819590d0ae47f0dc3d	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group;g__WD2101_soil_group;s__uncultured_bacterium	0.7020919813145798
46c3cf46c68e5f90c0e6e5b649ca5a12	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__Vermiphilaceae;s__uncultured_bacterium	0.7106630928522367
46cbf92cd0942526f8d52540b0ef9d23	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.9999975493794159
46cf39fc7b9be23c5abba43a0dbea527	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__uncultured_bacterium	0.8539846140061139
46d1b1a78ad4768b3f4544ec44a2e0d3	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;s__uncultured_bacterium	0.7204777000419279
46d309762f6ec171fd0574bfed31d8fd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Sporocytophaga;s__metagenome	0.947680132714525
46d38781b0e20452fef194b022d5f246	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured	0.9998361744550037
46d45e65bd085b399696611dc3a4c9c7	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__uncultured;g__uncultured;s__uncultured_bacterium	0.947591226962751
46d76ee07a7300cca8871dfea03a1db4	d__Bacteria	0.8719315590706478
46d8c39e505a22059fb70d19d992a2d9	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41	0.9977166179205309
46dd9c79122665b45043619ccfece5a0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__uncultured_proteobacterium	0.9459245354989458
46e0b69f7fd0b28bbcae66b3b02ec637	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__uncultured;s__uncultured_bacterium	0.7246905536635639
46e3cadff07f5fdfb5f81ce7df658f8d	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula	0.9932957564060892
46ea87a3beb4216518a7a528ab3c039a	d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108;f__MB-A2-108;g__MB-A2-108	0.9152538995428687
46ef67b5ea78fa67682ca087abf08a2f	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter	0.9680077755852258
46f0dcd7dc3129ddcf8846e6c21eb7db	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter	0.9824911872029956
46f19f78f94d8fe933c9c38d8421dcf0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Gracilibacteraceae	0.9403243089645846
46f1a6b841004037a88f41388c5b3777	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.9996140415421717
46faafa2b78ff77ef75df0a8a544b619	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Nannocystis	0.9300982962309281
47029e4def5b34077c3183a6cfaa4cde	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;s__Agrobacterium_larrymoorei	0.9151662263552865
4708d4d3f5aa0dbb17e75e449952d082	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage	0.8579338476518384
470be92771b4497c38eadec5a5ae070d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__uncultured_Chitinophagaceae	0.7110474642151423
4711420ea5416c1b6935904216a58a50	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas_faeni	0.9808196873956226
47178e9aa057e849576dd7f8e537e076	d__Bacteria;p__Armatimonadota;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium	0.953874012630758
471923db8089564bf244606278f97e27	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__uncultured_bacterium	0.9677194450291593
